,count_words,count_mentions,count_hashtags,count_capital_words,count_excl_quest_marks,count_urls,count_emojis,sentiment
6812,26,1,0,0,0,0,0,positive
15095,26,1,0,0,0,0,0,positive
13257,29,0,0,7,1,0,0,negative
2663,24,1,1,1,0,0,0,positive
8348,23,0,1,3,0,0,0,positive
9866,21,0,0,0,3,0,0,positive
2210,9,0,1,1,0,1,0,positive
5057,27,0,0,0,0,0,0,positive
15812,23,0,0,0,0,0,0,negative
12071,26,0,0,0,0,0,0,positive
1320,19,0,0,0,0,0,0,neutral
2577,27,0,0,0,0,0,0,negative
7461,20,0,1,2,0,0,0,neutral
8864,27,0,0,1,1,0,0,positive
7049,27,1,0,1,0,1,0,positive
5519,27,1,0,1,0,1,0,neutral
9795,14,0,0,0,1,0,0,neutral
13914,19,0,4,0,0,0,0,positive
3484,22,0,0,3,0,1,0,neutral
8630,10,1,0,0,0,0,0,neutral
10998,12,1,0,0,0,0,0,positive
10859,9,0,0,0,1,0,0,neutral
14499,28,0,0,0,0,0,0,neutral
13206,27,0,0,0,0,0,0,positive
2780,25,0,0,0,0,0,0,neutral
14532,13,0,0,0,4,0,0,neutral
12568,30,2,0,1,0,0,0,positive
5878,26,0,0,0,2,0,0,neutral
9625,19,0,0,0,0,0,0,negative
5424,17,0,0,0,1,0,0,positive
332,18,1,0,0,0,0,0,positive
15735,22,1,0,0,0,0,0,positive
11976,25,0,0,0,0,1,0,neutral
14463,32,0,0,0,0,0,0,neutral
14880,21,0,0,0,0,1,0,neutral
11159,18,1,0,0,0,0,0,neutral
2016,17,0,0,0,0,0,0,neutral
13175,20,1,0,2,0,0,0,positive
2308,25,0,0,0,1,0,0,positive
13948,25,2,1,0,0,0,0,neutral
10699,23,0,0,0,0,0,0,neutral
13770,12,0,1,0,0,0,0,positive
2819,22,0,0,1,1,2,0,neutral
15912,22,0,2,0,1,0,0,negative
13056,25,2,0,9,0,0,0,neutral
9285,26,0,0,1,0,1,0,positive
11468,17,1,0,1,0,0,0,neutral
15656,22,0,0,0,0,0,0,positive
9734,18,0,0,1,1,0,0,negative
9426,24,0,2,2,0,1,0,negative
746,27,1,0,0,0,0,0,neutral
6741,27,0,0,0,0,0,0,positive
4685,14,0,0,0,0,0,0,neutral
6527,25,0,0,0,1,0,0,positive
1081,30,0,0,0,0,0,0,negative
11369,22,0,0,0,2,0,0,positive
8676,21,0,0,0,3,0,0,positive
7084,19,0,0,1,0,2,0,neutral
8588,21,0,0,0,0,0,0,neutral
12956,31,0,0,0,0,0,0,negative
12708,21,0,0,0,0,0,0,neutral
1466,24,1,0,0,0,0,0,negative
8815,19,0,0,1,0,0,0,positive
3242,22,0,0,0,0,0,0,positive
14435,21,0,0,0,0,0,0,negative
14856,13,2,0,0,1,0,0,positive
6431,23,0,0,0,0,0,0,negative
14807,25,0,0,0,0,0,0,neutral
9129,28,2,0,0,0,0,0,positive
12054,26,0,0,0,0,0,0,negative
12821,15,0,0,0,0,0,0,neutral
13786,20,0,0,0,1,1,0,positive
12197,28,0,0,0,0,0,0,positive
1378,11,0,0,0,0,0,0,positive
2221,29,0,0,0,0,0,0,positive
7135,28,1,0,1,1,0,0,positive
14206,20,1,0,0,1,0,0,neutral
1146,21,0,0,4,0,1,0,neutral
499,31,0,0,0,0,0,0,negative
12310,27,1,0,0,0,0,0,negative
8600,23,1,0,1,1,0,0,positive
8083,20,1,0,0,0,0,0,neutral
8668,15,0,0,0,0,0,0,neutral
7063,24,0,0,0,0,0,0,negative
3416,32,0,0,0,0,0,0,positive
1926,29,1,0,1,1,0,0,neutral
7182,13,1,0,0,0,0,0,neutral
3243,21,1,0,1,0,0,0,negative
1225,20,0,1,1,0,1,0,neutral
7882,14,0,0,0,0,0,0,neutral
7836,23,0,0,0,0,1,0,neutral
10184,26,1,0,0,0,1,0,negative
5221,28,1,1,1,2,0,0,positive
3862,17,0,0,0,0,0,0,positive
11691,27,0,0,0,1,2,0,negative
11000,27,1,0,0,0,1,0,negative
2676,29,0,0,0,0,1,0,neutral
12714,27,1,0,1,0,0,0,neutral
8679,28,1,0,1,1,0,0,neutral
15749,28,0,0,0,0,0,0,neutral
2348,19,2,1,0,0,1,0,neutral
8208,20,0,0,0,0,0,0,neutral
6501,27,0,0,0,0,0,0,positive
14483,19,0,0,0,0,1,0,positive
11255,23,0,0,1,0,0,0,positive
5647,22,0,0,0,0,1,0,neutral
7697,26,0,1,1,0,1,0,positive
7911,22,0,0,0,0,1,0,neutral
9349,18,0,0,0,1,0,0,neutral
6145,25,0,0,0,0,0,0,positive
7289,27,0,0,1,0,0,0,negative
12461,28,1,0,0,2,0,0,neutral
10997,25,0,0,0,0,0,0,positive
8919,19,0,0,0,0,0,0,positive
11659,26,0,0,0,0,1,0,positive
2346,20,0,0,0,0,0,0,positive
4290,22,0,0,0,0,0,0,neutral
8969,28,0,0,1,0,0,0,neutral
15112,23,0,0,7,0,1,0,positive
2778,26,6,2,2,0,0,0,positive
8142,30,0,0,5,0,1,0,neutral
10045,26,0,0,0,0,1,0,negative
12059,24,0,1,0,0,0,0,positive
2923,28,0,0,0,0,0,0,positive
11978,23,0,0,0,0,0,0,positive
15482,14,0,0,0,0,0,0,positive
8639,24,1,1,3,2,0,0,positive
13605,29,0,0,0,0,0,0,neutral
228,30,0,0,0,1,0,0,neutral
6537,23,0,0,0,0,0,0,positive
2099,21,0,0,0,0,0,0,neutral
14406,20,0,0,0,0,1,0,positive
10518,28,0,0,1,0,1,0,positive
6947,15,0,0,0,0,1,0,positive
1435,24,0,2,0,0,0,0,neutral
3807,15,0,2,0,0,0,0,positive
11012,18,0,0,0,1,0,0,positive
15636,17,0,0,0,0,1,0,neutral
1226,22,0,2,0,0,2,0,negative
613,19,0,0,0,0,1,0,neutral
5389,13,0,0,0,0,0,0,negative
4475,25,1,1,1,3,0,0,neutral
6488,21,0,0,0,0,0,0,positive
9117,21,0,0,0,0,0,0,positive
6757,26,0,0,0,0,0,0,positive
2252,29,0,0,0,0,0,0,positive
3069,14,0,1,0,2,1,0,positive
13065,17,0,0,0,1,0,0,positive
13925,24,0,0,0,0,0,0,positive
9663,23,0,0,0,0,1,0,positive
11534,22,0,0,0,1,0,0,negative
4338,31,0,0,0,0,0,0,neutral
15027,23,0,1,2,0,0,0,positive
1462,23,2,0,0,0,0,0,negative
14277,20,0,0,0,1,0,0,negative
12352,38,0,0,2,3,0,0,neutral
15538,23,0,1,0,0,0,0,positive
8495,26,1,0,0,0,0,0,positive
11138,18,1,0,0,0,0,0,neutral
306,17,0,0,0,0,1,0,neutral
5814,18,0,0,0,0,0,0,neutral
11847,25,1,0,0,1,0,0,positive
6713,28,0,0,0,0,0,0,positive
11225,16,1,0,0,1,0,0,positive
8640,24,1,0,0,1,1,0,negative
11083,21,0,0,0,0,0,0,neutral
1540,24,1,0,0,0,1,0,neutral
3538,28,1,0,0,0,0,0,positive
1561,14,1,0,0,0,0,0,neutral
7444,24,0,0,0,0,0,0,positive
12696,24,0,0,1,1,0,0,positive
4783,26,2,0,0,1,0,0,positive
5820,20,0,0,0,0,1,0,neutral
3487,25,0,0,0,1,0,0,positive
3608,25,0,0,0,0,0,0,neutral
14597,28,0,0,0,0,0,0,positive
4133,28,0,0,0,0,0,0,positive
1042,26,0,0,0,0,0,0,neutral
11280,26,0,0,0,0,0,0,positive
3575,20,0,0,0,1,1,0,positive
5678,34,0,0,9,0,0,0,neutral
6032,26,0,0,0,0,0,0,neutral
4864,18,1,0,0,1,0,0,positive
8657,21,1,0,0,1,0,0,positive
6096,16,0,0,0,1,0,0,neutral
9598,26,1,1,0,0,0,0,positive
9054,33,0,0,0,0,0,0,positive
5478,27,1,0,0,3,0,0,positive
9925,22,0,0,0,0,0,0,positive
9001,23,0,0,0,0,0,0,positive
10804,12,0,1,0,0,0,0,neutral
4592,20,2,1,0,1,0,0,negative
14343,25,1,0,0,2,0,0,neutral
12325,23,3,2,3,0,0,0,negative
12463,20,1,0,2,1,0,0,neutral
8325,20,0,1,0,0,0,0,neutral
12987,21,0,0,0,2,1,0,neutral
9182,22,1,0,1,0,0,0,neutral
4690,25,0,0,0,1,1,0,negative
15487,22,1,0,0,0,1,0,negative
6379,24,1,0,0,0,0,0,negative
2496,22,0,0,0,0,0,0,neutral
14696,27,0,0,0,0,0,0,negative
3860,24,0,0,0,2,0,0,negative
15460,13,0,0,1,1,0,0,neutral
6992,19,1,0,0,0,1,0,neutral
5818,21,0,0,0,1,0,0,neutral
69,19,0,0,0,0,0,0,neutral
5341,31,0,0,2,0,0,0,neutral
11861,22,0,0,0,0,1,0,neutral
15297,24,1,0,3,1,0,0,negative
9071,21,0,2,0,1,0,0,negative
5446,25,0,0,0,0,0,0,neutral
4051,26,0,0,1,0,0,0,neutral
6221,28,0,0,3,1,0,0,negative
7650,25,1,0,5,0,0,0,negative
8627,25,2,0,0,0,0,0,negative
9477,22,0,1,2,0,0,0,negative
2548,29,0,0,0,0,1,0,neutral
6594,26,1,0,3,0,0,0,neutral
4565,22,0,0,0,0,0,0,neutral
6321,20,0,1,0,1,0,0,neutral
15922,16,0,0,0,0,0,0,negative
14096,25,0,0,0,0,0,0,neutral
5033,22,0,0,0,0,0,0,neutral
5861,21,1,5,1,0,1,0,neutral
7562,25,1,0,2,1,0,0,neutral
3357,17,0,0,0,1,1,0,neutral
11043,16,0,0,0,0,1,0,neutral
4640,24,1,0,0,1,0,0,neutral
9043,28,0,0,0,2,0,0,negative
12438,22,0,0,0,0,1,0,negative
12153,23,0,4,1,0,1,0,neutral
13438,22,0,0,0,0,0,0,neutral
6550,21,1,0,0,0,0,0,negative
4794,22,0,0,0,0,1,0,neutral
8739,27,0,0,3,0,0,0,neutral
1379,12,1,0,0,0,1,0,neutral
9503,22,0,0,0,1,1,0,negative
7899,21,1,0,1,1,0,0,neutral
8094,15,1,0,2,0,0,0,positive
5439,19,2,0,0,0,1,0,neutral
12647,21,2,0,0,0,1,0,neutral
10358,21,0,0,0,1,1,0,neutral
485,26,0,0,0,0,0,0,negative
15015,25,0,0,0,0,1,0,negative
1961,28,0,0,0,0,1,0,negative
4585,23,0,0,1,0,1,0,neutral
12245,24,0,0,0,0,1,0,neutral
14621,26,1,0,1,1,0,0,negative
3022,20,0,0,1,0,1,0,positive
1932,22,0,0,0,0,0,0,negative
15405,27,0,0,0,0,1,0,neutral
3766,24,0,0,1,1,0,0,negative
6484,24,1,0,0,1,0,0,neutral
8059,22,0,3,1,0,0,0,neutral
10094,21,0,0,0,0,1,0,neutral
4457,19,0,0,0,0,0,0,neutral
15798,28,1,0,1,2,1,0,neutral
4657,23,1,0,0,0,0,0,negative
13018,26,1,0,1,0,0,0,negative
10828,23,3,0,0,1,0,0,negative
1475,16,1,0,1,0,1,0,neutral
15750,20,1,0,0,0,0,0,negative
6824,24,0,0,0,0,0,0,negative
8938,29,0,0,0,0,0,0,negative
4944,25,1,0,2,1,0,0,neutral
5503,21,0,0,0,0,0,0,neutral
8474,25,3,0,0,2,0,0,negative
6682,12,0,0,0,0,0,0,neutral
5684,17,0,0,0,0,0,0,neutral
14720,21,0,3,0,0,1,0,negative
6951,19,0,0,0,0,0,0,neutral
5744,25,0,0,0,0,0,0,negative
8070,22,0,0,0,0,2,0,neutral
10506,26,0,0,0,0,0,0,negative
13013,24,0,0,0,0,0,0,negative
11371,26,0,0,0,1,0,0,negative
9448,19,1,0,1,0,0,0,neutral
3392,17,2,0,0,1,0,0,negative
13193,26,1,0,0,2,0,0,negative
7368,20,1,0,0,1,0,0,negative
3418,24,2,0,4,0,0,0,neutral
3529,31,0,0,1,0,0,0,negative
1887,21,0,0,0,1,0,0,neutral
7831,26,0,0,1,1,1,0,negative
4517,17,1,0,0,0,0,0,neutral
6796,26,0,0,0,0,0,0,negative
1678,25,0,0,0,0,0,0,negative
2392,26,0,0,0,0,1,0,negative
88,26,0,0,1,0,0,0,neutral
15602,26,0,0,0,1,1,0,positive
6953,25,4,0,0,1,0,0,neutral
8216,28,0,0,1,2,0,0,neutral
14927,26,0,0,0,0,0,0,negative
11970,19,0,0,0,0,1,0,positive
15625,25,0,0,1,0,0,0,negative
5745,17,0,0,0,2,0,0,negative
7354,21,0,0,0,0,0,0,negative
4526,23,0,0,0,2,1,0,positive
10628,25,0,0,1,0,0,0,positive
12894,22,3,0,1,2,0,0,negative
4399,19,0,1,0,0,0,0,neutral
640,16,5,0,0,1,0,0,neutral
2310,16,0,0,1,0,0,0,neutral
2425,23,0,0,8,0,0,0,positive
11588,18,0,0,0,0,1,0,neutral
4695,27,0,0,0,0,1,0,neutral
9092,23,0,0,2,0,1,0,neutral
15016,22,3,0,0,2,0,0,negative
8884,25,0,0,2,0,0,0,neutral
15593,20,0,0,1,0,1,0,neutral
7620,27,0,0,0,0,1,0,neutral
3408,15,0,0,0,0,1,0,positive
6766,15,0,0,0,0,1,0,neutral
8277,24,0,2,0,1,1,0,neutral
10181,27,1,0,1,0,0,0,neutral
10846,24,0,0,0,1,0,0,neutral
2883,25,0,0,0,1,1,0,positive
439,25,0,0,0,0,0,0,positive
15438,16,1,1,0,0,1,0,positive
5361,22,0,0,0,0,1,0,neutral
12720,25,0,0,1,0,1,0,neutral
3419,23,0,0,3,0,0,0,neutral
11790,21,0,0,0,1,0,0,negative
7665,26,0,0,0,1,0,0,positive
5115,23,0,0,1,0,1,0,neutral
9720,22,0,0,0,0,0,0,neutral
6997,23,0,0,0,0,1,0,neutral
4711,22,1,0,0,0,1,0,positive
10730,24,0,0,0,0,1,0,neutral
14495,23,1,0,0,0,0,0,positive
15235,20,0,0,0,8,0,0,neutral
11717,28,0,0,2,0,0,0,positive
6349,25,0,0,0,1,0,0,neutral
10029,24,0,0,1,0,0,0,neutral
6857,25,0,0,0,1,2,0,neutral
15582,25,1,0,0,0,2,0,neutral
12883,15,0,0,0,0,0,0,positive
5906,21,1,1,0,0,1,0,neutral
8176,23,0,0,0,0,1,0,neutral
2234,23,0,0,5,0,1,0,neutral
10812,22,0,0,0,0,1,0,neutral
8838,20,0,1,0,0,1,0,neutral
12409,24,0,1,0,0,1,0,positive
725,17,0,0,0,0,0,0,neutral
10042,19,1,1,0,0,0,0,negative
9618,12,0,0,0,0,0,0,negative
5359,22,0,0,1,0,1,0,negative
1912,19,0,0,0,0,0,0,negative
3634,25,0,0,0,1,0,0,positive
15022,27,0,0,1,0,0,0,negative
2202,22,0,0,0,1,0,0,positive
8504,23,0,0,0,0,0,0,negative
7043,24,0,0,0,0,1,0,neutral
5694,25,0,0,0,0,1,0,neutral
846,26,1,0,0,0,0,0,positive
3885,26,0,0,1,0,1,0,neutral
261,22,0,0,0,0,1,0,positive
15801,25,0,1,0,0,1,0,positive
1353,24,0,0,0,0,1,0,positive
15747,20,0,0,0,0,1,0,neutral
13750,22,0,1,0,0,1,0,neutral
15871,23,2,1,2,1,1,0,neutral
13365,25,0,0,0,0,1,0,neutral
13845,22,0,2,0,0,1,0,neutral
6839,24,0,0,1,0,0,0,neutral
4900,23,0,0,0,0,1,0,positive
12590,18,0,0,0,0,1,0,positive
1714,22,0,0,0,2,1,0,neutral
15219,24,0,0,0,0,1,0,positive
10425,24,0,0,1,0,2,0,neutral
6333,23,0,0,0,1,1,0,neutral
11892,24,0,0,1,0,0,0,neutral
8105,24,0,0,0,0,0,0,neutral
13733,22,0,1,2,0,1,0,negative
3114,18,0,2,0,0,1,0,negative
14930,19,0,0,0,0,1,0,neutral
14180,25,1,1,1,1,0,0,negative
3515,25,0,0,0,4,1,0,positive
11216,23,0,0,3,0,1,0,neutral
6783,22,0,0,0,0,0,0,negative
11766,19,0,0,0,0,0,0,negative
2200,18,0,0,1,1,1,0,positive
12709,23,0,0,0,0,1,0,positive
14394,26,0,0,0,1,0,0,positive
3161,21,0,0,0,1,1,0,negative
11732,22,1,0,1,1,0,0,positive
3206,21,0,0,1,0,0,0,neutral
11528,18,1,1,0,1,0,0,neutral
7888,16,1,2,0,0,0,0,neutral
5664,12,2,0,0,2,0,0,positive
11506,26,0,0,0,0,0,0,negative
12597,21,0,0,0,0,0,0,positive
10869,22,0,0,0,0,0,0,positive
10898,20,0,0,1,1,1,0,positive
1334,23,0,2,0,0,1,0,neutral
10109,21,0,0,0,0,1,0,positive
9144,25,0,0,2,1,0,0,negative
2049,25,0,0,0,0,0,0,positive
8158,21,1,0,0,1,0,0,positive
8367,24,0,0,0,0,0,0,positive
4935,15,0,1,0,0,0,0,positive
16005,23,0,0,0,0,0,0,positive
15704,29,0,0,0,0,0,0,neutral
14693,19,0,1,0,0,0,0,positive
7896,11,0,0,0,0,0,0,neutral
12643,17,0,0,0,1,0,0,neutral
13390,24,0,0,0,0,0,0,neutral
11568,25,0,0,0,0,0,0,positive
12041,24,0,0,0,1,0,0,positive
3248,26,1,0,0,0,0,0,positive
15733,17,0,0,0,0,0,0,positive
9046,22,0,1,0,0,2,0,positive
4142,20,1,0,0,0,0,0,positive
9487,25,0,0,0,7,0,0,positive
15200,27,0,1,0,1,1,0,positive
12220,19,1,0,0,1,1,0,positive
4224,11,0,0,0,2,0,0,neutral
15042,15,2,1,0,0,0,0,neutral
11535,20,1,0,2,1,2,0,positive
2553,26,0,0,0,1,0,0,negative
14960,24,1,0,0,0,0,0,positive
8976,20,0,0,0,0,0,0,neutral
2332,23,1,0,0,1,0,0,positive
3501,23,0,0,0,0,0,0,positive
6519,27,0,0,1,0,1,0,positive
8876,23,0,0,0,0,0,0,negative
11388,21,0,0,2,0,1,0,positive
4047,19,1,2,1,0,0,0,positive
6699,22,0,1,0,3,0,0,positive
6068,24,0,0,1,0,0,0,positive
854,24,0,0,0,0,1,0,positive
1533,25,0,0,0,1,1,0,positive
844,20,0,0,0,0,1,0,positive
11644,17,1,0,0,2,0,0,positive
5034,20,0,0,0,0,1,0,positive
8121,24,0,1,2,2,2,0,positive
14168,20,1,0,1,0,0,0,neutral
14085,22,0,0,0,1,2,0,positive
9201,18,0,1,0,0,0,0,negative
7035,21,1,1,0,1,0,0,positive
2790,22,1,0,0,0,0,0,positive
15771,25,1,0,1,0,0,0,positive
7789,26,0,0,0,1,0,0,positive
14425,18,0,0,0,1,1,0,positive
13457,20,2,0,0,2,1,0,positive
135,23,0,1,0,1,2,0,positive
170,17,0,0,0,0,0,0,positive
11695,26,0,0,0,0,0,0,positive
12839,25,0,0,0,1,0,0,positive
4992,19,1,0,0,1,1,0,positive
8550,25,0,0,1,0,0,0,positive
13763,21,0,0,0,0,0,0,positive
3068,7,0,0,0,0,0,0,neutral
2828,25,0,0,0,0,0,0,positive
10087,22,1,0,0,0,0,0,positive
4241,26,0,1,0,0,1,0,positive
14191,22,1,0,2,4,0,0,positive
9557,15,0,0,0,0,1,0,neutral
5179,13,0,0,0,0,0,0,positive
2147,13,0,0,0,0,0,0,positive
3681,11,1,0,0,1,0,0,positive
804,19,0,0,0,0,0,0,positive
4902,18,0,0,0,0,0,0,positive
6468,25,0,0,0,0,0,0,neutral
10234,22,0,0,0,0,0,0,neutral
15357,25,0,0,0,0,1,0,positive
12761,24,0,0,0,0,1,0,negative
14496,20,0,0,0,0,0,0,positive
7754,16,0,0,0,0,1,0,positive
11160,16,0,0,1,1,1,0,positive
6984,12,0,0,0,0,0,0,positive
10476,18,2,2,0,1,0,0,positive
12174,18,0,0,0,0,0,0,negative
4743,24,1,0,0,1,0,0,positive
11157,18,0,0,0,0,0,0,neutral
15371,17,0,0,0,0,0,0,positive
950,19,0,0,0,0,0,0,positive
7193,9,0,0,0,3,0,0,positive
13629,19,0,0,0,0,0,0,positive
91,26,1,0,0,2,0,0,positive
4762,19,0,0,1,0,0,0,neutral
12893,25,0,0,0,3,1,0,positive
6291,30,0,0,0,0,0,0,negative
10244,12,0,0,0,1,0,0,neutral
1452,28,0,0,1,0,0,0,positive
15665,23,0,0,0,0,0,0,positive
855,26,0,0,0,0,0,0,neutral
1890,20,0,0,0,0,0,0,positive
7895,15,1,0,0,0,1,0,positive
2807,20,0,0,0,0,0,0,positive
9848,14,0,0,0,0,0,0,neutral
5004,18,0,0,0,0,0,0,negative
4171,19,0,0,0,0,0,0,negative
4607,17,0,0,0,0,0,0,negative
1194,13,0,0,0,1,0,0,positive
14911,22,0,0,0,0,0,0,positive
13515,16,0,0,0,0,0,0,positive
8524,29,0,0,0,0,0,0,positive
4796,10,0,0,0,2,0,0,positive
14364,24,1,0,0,0,0,0,positive
12933,26,0,1,2,2,0,0,positive
11077,24,0,1,1,1,0,0,positive
891,27,0,0,0,0,0,0,positive
15099,21,0,0,0,0,0,0,positive
15741,25,0,0,1,0,1,0,positive
9238,26,1,0,0,0,0,0,negative
7601,18,0,0,0,1,0,0,positive
1588,23,1,0,0,1,0,0,positive
9659,21,0,1,1,0,1,0,neutral
6530,15,2,0,0,0,0,0,negative
3907,29,0,0,0,0,0,0,positive
2875,12,0,0,0,1,0,0,positive
6712,14,0,0,0,1,0,0,positive
7585,16,1,0,0,0,0,0,positive
12088,13,0,0,0,0,0,0,positive
2958,13,0,0,0,2,0,0,positive
623,14,0,0,0,0,0,0,positive
5430,22,0,1,0,0,1,0,neutral
14386,24,0,0,0,1,1,0,positive
3712,21,1,0,0,0,1,0,neutral
4267,22,1,1,0,1,2,0,neutral
12955,21,0,0,0,0,2,0,neutral
540,11,0,0,0,0,0,0,positive
7436,27,0,0,1,0,0,0,positive
3291,20,0,0,1,3,0,0,positive
4352,21,0,0,0,0,0,0,positive
7160,22,0,1,4,0,0,0,neutral
1381,21,0,1,1,0,0,0,neutral
9387,13,2,0,0,2,0,0,positive
6220,18,0,0,0,0,0,0,positive
1616,23,0,1,0,3,1,0,positive
15372,25,0,1,0,1,0,0,positive
10386,16,1,0,0,0,0,0,positive
15621,13,0,0,0,3,0,0,positive
2812,13,0,0,0,0,1,0,positive
12234,17,1,0,0,1,1,0,negative
10173,21,2,0,1,0,0,0,positive
4637,22,1,0,0,0,0,0,neutral
5828,11,0,0,0,0,0,0,positive
10144,28,0,0,0,0,0,0,neutral
12542,16,1,0,0,2,0,0,positive
1274,23,0,0,0,0,1,0,neutral
13374,26,1,0,0,0,1,0,positive
3596,14,0,0,0,0,0,0,positive
14522,19,1,0,0,0,0,0,positive
6174,12,0,0,0,0,0,0,neutral
11942,23,0,0,0,0,0,0,positive
1103,16,0,0,0,1,0,0,neutral
2096,28,0,1,2,0,1,0,positive
4807,32,0,0,0,0,0,0,neutral
8078,15,1,0,1,3,0,0,positive
4182,21,1,0,0,0,0,0,positive
2966,16,0,0,0,0,0,0,positive
1135,19,0,0,0,0,1,0,positive
7469,18,0,1,1,2,1,0,positive
442,25,0,0,0,2,1,0,positive
13150,17,0,0,1,1,1,0,positive
15575,22,0,1,0,1,0,0,positive
15618,17,0,0,0,4,0,0,positive
14185,22,0,0,1,1,0,0,positive
568,30,0,0,0,0,0,0,positive
2696,21,0,1,0,2,2,0,positive
6085,14,0,0,1,2,0,0,positive
9791,18,0,0,0,0,0,0,positive
595,12,0,0,1,0,0,0,positive
5025,15,0,0,0,1,1,0,positive
7879,25,1,0,0,0,0,0,neutral
7383,23,1,0,0,0,0,0,positive
4683,14,0,1,0,0,0,0,positive
5129,22,1,0,0,0,0,0,negative
15941,23,0,2,2,2,0,0,positive
15201,15,0,0,0,0,0,0,positive
13202,16,1,0,0,0,0,0,positive
1063,21,0,0,1,0,0,0,positive
10455,33,0,0,1,0,0,0,positive
14482,25,0,0,1,2,1,0,positive
14429,18,0,1,1,1,1,0,positive
3618,21,1,0,0,2,0,0,positive
109,19,0,0,0,0,0,0,positive
6009,19,1,0,0,3,0,0,positive
13820,22,0,0,0,0,0,0,positive
6013,25,0,0,1,0,0,0,positive
7189,21,0,0,0,0,0,0,positive
15343,13,0,0,0,0,0,0,positive
7077,20,2,0,0,1,0,0,positive
13200,19,0,0,0,1,0,0,positive
9427,13,0,0,0,0,0,0,positive
9726,23,0,1,1,2,1,0,positive
4130,10,0,0,0,0,0,0,positive
2508,31,0,2,1,0,1,0,positive
15847,20,0,0,2,0,0,0,positive
10347,21,0,0,0,2,0,0,positive
7523,22,0,2,0,0,0,0,neutral
2261,18,0,0,1,0,0,0,positive
5306,19,0,1,0,0,0,0,neutral
6420,13,0,0,0,0,0,0,positive
1294,19,0,2,0,0,0,0,neutral
1336,28,0,0,2,0,1,0,neutral
12659,14,0,1,0,0,0,0,positive
7092,22,0,0,0,0,0,0,neutral
1312,16,1,0,1,1,0,0,positive
3929,27,0,0,2,0,1,0,neutral
2336,18,0,0,0,0,1,0,positive
11712,19,0,0,0,0,1,0,neutral
4528,25,1,0,0,1,0,0,positive
3562,15,0,0,0,0,0,0,positive
15352,30,0,1,0,0,1,0,neutral
4655,20,0,0,0,0,0,0,positive
12749,11,1,0,0,0,0,0,neutral
1687,12,1,0,0,1,0,0,positive
11907,18,0,0,0,0,0,0,neutral
15851,9,0,0,0,0,0,0,negative
11820,26,0,0,0,0,0,0,positive
14931,17,0,0,0,0,0,0,negative
10663,17,0,1,0,0,0,0,positive
7560,13,1,0,0,1,0,0,positive
662,19,0,0,0,0,0,0,positive
15950,28,1,0,0,0,0,0,positive
6505,10,0,0,0,1,0,0,neutral
4011,27,1,0,0,1,0,0,negative
8034,12,1,0,0,1,0,0,positive
9501,14,0,0,0,0,0,0,positive
4951,16,1,0,0,0,1,0,positive
3759,26,0,0,0,0,0,0,positive
15598,28,0,0,0,0,0,0,negative
10740,29,0,1,4,0,0,0,positive
7295,22,1,0,0,2,0,0,positive
14362,10,3,0,0,1,0,0,neutral
14415,22,0,0,0,1,0,0,positive
14143,25,0,0,0,2,1,0,positive
6153,27,0,0,0,0,0,0,neutral
857,20,0,1,0,1,1,0,positive
10364,28,0,0,0,0,1,0,positive
15795,9,0,0,0,0,0,0,neutral
822,26,0,0,0,0,0,0,positive
4717,27,0,0,0,0,0,0,neutral
4381,31,0,0,1,0,0,0,positive
8427,15,0,0,0,0,1,0,neutral
14068,20,0,0,1,3,0,0,neutral
11396,11,0,0,1,0,0,0,positive
11230,26,0,1,0,0,0,0,neutral
5696,28,1,0,0,1,0,0,negative
15107,21,1,0,0,0,1,0,negative
8905,10,0,1,0,0,0,0,negative
4348,31,0,0,0,0,0,0,neutral
8990,25,1,0,1,0,0,0,neutral
7235,23,1,0,0,1,0,0,neutral
7621,21,0,0,0,0,1,0,neutral
8952,28,1,0,0,1,0,0,positive
3828,19,0,0,1,0,1,0,neutral
886,27,0,0,0,0,0,0,positive
250,13,1,0,0,1,0,0,neutral
4567,29,0,0,0,0,0,0,positive
2712,12,0,0,0,0,0,0,negative
5683,24,0,0,0,0,0,0,positive
2832,24,1,0,0,4,0,0,positive
2339,12,1,0,1,0,0,0,positive
12231,13,1,0,1,1,0,0,neutral
5048,25,0,0,0,0,0,0,positive
2534,23,0,0,2,0,0,0,negative
9605,24,1,0,0,0,0,0,positive
13463,17,0,0,0,0,0,0,positive
5788,27,2,0,0,0,0,0,positive
6269,18,0,0,0,0,1,0,neutral
11082,24,0,0,0,0,1,0,neutral
1706,29,0,0,0,0,1,0,positive
14558,16,0,0,0,0,1,0,positive
3306,14,1,0,0,0,0,0,positive
13319,19,0,4,0,0,1,0,positive
1729,21,2,2,1,0,0,0,neutral
5147,21,0,0,0,0,0,0,negative
3227,23,1,0,0,0,0,0,neutral
11551,19,0,0,0,0,0,0,positive
8404,15,0,0,0,0,0,0,positive
8438,16,0,0,1,0,0,0,negative
11657,24,0,0,0,2,0,0,positive
5983,18,0,0,2,0,0,0,positive
5721,15,0,1,0,0,0,0,positive
10718,24,0,0,0,0,0,0,neutral
5040,26,1,0,0,1,0,0,neutral
7506,17,0,1,0,0,0,0,neutral
8009,24,0,0,0,0,0,0,neutral
6515,21,0,1,0,2,1,0,positive
6194,19,0,0,0,0,0,0,positive
